,Class,training,cidi_prob,cido_prob,codi_prob,codo_prob,wcd_prob,dfg_conf,dfg_prob,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
3025,cidi,,0.997,0.002,0.0,0.0,0.001,di,1.0,0.934403669,0.99562288,0.992640708,0.956063501,-0.09654087812526858,-0.09631765261140264,-0.15585751178891907,-0.13662765509348596
3026,cido,,0.017,0.983,0.0,0.0,0.0,do,1.0,-0.699564575,-0.70708062,-0.590860955,0.96184975,-0.07324258317358283,-0.1617515395432174,-0.16522311884940272,0.11101551533994643
3027,cidi,,0.994,0.006,0.0,0.0,0.0,di,1.0,0.968528809,0.993140612,0.98604989,0.986496544,-0.10322788456855027,-0.10176921580367503,-0.14904508438062053,-0.11647978451791945
3028,cidi,,0.996,0.004,0.0,0.0,0.0,di,0.999,0.959066064,0.989981378,0.987646404,0.98751266,-0.11760797411443853,-0.09481600493710296,-0.15858888813735766,-0.10738497913772145
3029,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.961541964,0.991412989,0.98545402,0.990411796,-0.13636008715588133,-0.07616486530543788,-0.16857950344162836,-0.11122664219014752
3030,cidi,,0.867,0.089,0.044,0.0,0.0,di,0.996,0.933264665,0.8932986340000001,0.932719614,0.961012766,-0.10051784793125063,-0.011137927230910174,-0.10178416691146797,0.08551597901744537
3031,codi,,0.0,0.0,0.979,0.006,0.015,di,0.843,0.481768987,0.718163071,0.778272717,0.162432255,0.48585701193981123,0.470097204793325,0.5853436464658853,0.5952260055935812
3032,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.993150439,0.997026188,0.997445191,0.953205726,-0.07884685959216187,-0.13410413830930754,-0.1231681145186079,-0.12824618499044468
3033,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.998449122,0.998808821,0.994895648,0.949359439,-0.0870106947005025,-0.13428863094026647,-0.13972063977899946,-0.14412829916026815
3034,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.991390481,0.998040953,0.996565266,0.956816335,-0.07847186025647854,-0.12974681714542127,-0.12154787950189352,-0.12013992144817268
3035,codi,,0.003,0.001,0.918,0.057,0.021,di,0.997,0.917587209,0.917553931,0.913401325,0.433741848,0.23004459493357615,0.2245826917775927,0.2871687935681714,0.4424368402845118
3036,cido,,0.022,0.971,0.0,0.001,0.006,do,0.997,-0.8614371909999999,-0.918295611,-0.8441811640000001,0.99995282,-0.17193022100049316,-0.04249394493651324,-0.12278302906679918,0.14755810076691916
3037,cidi,,0.966,0.001,0.031,0.0,0.002,di,1.0,0.994039562,0.998666873,0.994218642,0.954056893,-0.09977812090994402,-0.11611423284231587,0.017328391636474188,-0.22500406970844997
3038,cidi,,0.98,0.005,0.009,0.0,0.006,di,1.0,0.999458393,0.997931805,0.991323975,0.968037707,-0.14193717935658018,-0.06032055251701158,-0.010466189794640026,-0.2648767633019552
3039,cidi,,0.979,0.001,0.018,0.0,0.002,di,1.0,0.990540696,0.995964022,0.988390994,0.942117251,-0.10614524876871585,-0.11487758369683046,0.010580052536035639,-0.2441747919630309
3040,cidi,,0.982,0.004,0.005,0.0,0.009,di,1.0,0.998354662,0.997674285,0.992044045,0.939205327,-0.13509563810615474,-0.08427559135495617,-0.02098305849544056,-0.2987945378723552
3041,cidi,,0.988,0.004,0.001,0.0,0.007,di,1.0,0.999173086,0.998613172,0.9935502,0.947244866,-0.17204706949166224,-0.05999277950143804,-0.05151512982015667,-0.27558796689012877
3042,cidi,,0.988,0.002,0.007,0.0,0.003,di,1.0,0.993083732,0.997962536,0.991407606,0.952047408,-0.12909868084012013,-0.09700861231659849,-0.027095030526065038,-0.267150574767213
3043,cidi,,0.995,0.0,0.005,0.0,0.0,di,1.0,0.990062555,0.993607101,0.98653257,0.953386747,-0.043623894031984946,-0.11443645061249597,-0.10319713101686596,-0.14734485815527282
3044,cidi,,0.958,0.022,0.017,0.001,0.002,di,0.999,0.95981403,0.976432882,0.996866557,0.99838458,-0.08851384340331192,-0.10957516356055937,-0.053574569182794136,-0.029996240476946365
3045,cidi,,0.918,0.03,0.042,0.006,0.004,di,1.0,0.979783278,0.987603399,0.985903799,0.8607524040000001,-0.016476662977397576,-0.15734163193098213,-0.09933630737642146,-0.1782318382111309
3046,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.864686629,0.978289412,0.982434515,0.974869711,-0.14243491368621658,-0.10113909885669951,-0.13429074759680984,-0.20678836923136298
3047,cidi,,0.998,0.001,0.001,0.0,0.0,di,1.0,0.99599545,0.996606444,0.997393817,0.943999141,-0.08892957333733337,-0.14752186320221405,-0.09289111103867476,-0.20120866681100222
3048,cidi,,0.88,0.03,0.072,0.008,0.01,di,0.998,0.89241973,0.986023602,0.972948356,0.8726234,0.07724817959312166,-0.11216061130652792,-0.050091223792547886,-0.16398103822772983
3049,cidi,,0.98,0.014,0.002,0.0,0.004,di,1.0,0.971883804,0.999585985,0.949233155,0.94143877,-0.04436913274208932,-0.05121002908082753,-0.16415817662337895,-0.03313139339653151
3050,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.994177325,0.998995165,0.998713521,0.953835217,-0.09824165659344238,-0.17297689561097793,-0.08631416027391518,-0.22263977036719645
3051,cidi,,0.895,0.05,0.043,0.004,0.008,di,1.0,0.995265977,0.997634759,0.999028993,0.863447968,-0.00446350032363013,-0.18409761817258866,-0.14444180938739556,-0.13990156709392323
3052,cidi,,0.901,0.036,0.05,0.006,0.007,di,1.0,0.986807966,0.99247409,0.98558506,0.8612008859999999,0.004635024958409976,-0.1366486855485839,-0.12686720635892754,-0.14881082834950488
3053,cido,,0.006,0.987,0.0,0.002,0.005,do,0.989,-0.800074415,-0.684395326,-0.8245932640000001,0.987329981,-0.03735903689459741,-0.026359372960419274,-0.12945345486843804,0.07429536811830022
3054,cidi,,0.974,0.008,0.009,0.0,0.009,di,1.0,0.993573584,0.99986824,0.987684447,0.938010086,0.03799845510606438,-0.14575941491135852,-0.0867388102839732,-0.21602171368285658
3055,cidi,,0.988,0.008,0.004,0.0,0.0,di,1.0,0.996204667,0.996148393,0.998768066,0.964504876,-0.06163536791797266,-0.10302024602631578,-0.14424624463696484,-0.04804571623103631
3056,cidi,,0.975,0.022,0.003,0.0,0.0,di,1.0,0.976134863,0.98390711,0.999117803,0.998953085,-0.12242233807730125,-0.13221927727469346,-0.0864697784560296,-0.021530116906640088
3057,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.993887396,0.991551566,0.988742685,0.937011793,-0.15279394277114647,-0.09869056916493496,-0.17195801504181538,-0.19915639654290004
3058,cidi,,0.96,0.027,0.008,0.001,0.004,di,0.996,0.953300896,0.9960489,0.98108081,0.999599823,-0.11395953855137861,-0.0021546543678299178,-0.0553448645139559,-0.011456016438544332
3059,cido,,0.028,0.97,0.0,0.0,0.002,do,1.0,-0.68678704,-0.7458050970000001,-0.564528126,0.984646834,-0.1283934176415176,-0.09950987301007488,-0.17682007468333763,0.0535525010890164
3060,codi,,0.0,0.001,0.973,0.009,0.017,di,0.577,0.887599837,0.279491788,0.90955648,0.14312725199999998,0.35078073109269065,0.42955172016903,0.41252233449724324,0.37571136425224877
3061,codi,,0.083,0.007,0.838,0.055,0.017,di,0.971,0.8962661279999999,0.705848128,0.895829944,0.597927907,0.17076468244344517,0.2645351543258717,0.23076763698471878,0.20879826990619227
3062,codi,,0.023,0.0,0.837,0.126,0.014,di,0.984,0.882854639,0.726808091,0.898348136,0.427292861,0.15963179139005254,0.354631498233709,0.2231891728172158,0.5200001706109457
3063,cidi,,0.667,0.121,0.203,0.002,0.007,di,0.955,0.873335578,0.6367229,0.8651455859999999,0.874870679,-0.011875808194759713,0.1077776914554101,-0.09932390654581873,0.1441241832957948
3064,cidi,,0.905,0.075,0.019,0.0,0.001,di,0.992,0.891261587,0.73599439,0.892973252,0.95963934,-0.1303205455453471,-0.01411164795269785,-0.08885271602127781,0.0501352064595678
3065,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.970780951,0.991223266,0.979988009,0.971100149,-0.11049401868026855,-0.0715838627635222,-0.1672213530457561,-0.12614503808720012
3066,cidi,,0.998,0.001,0.001,0.0,0.0,di,1.0,0.96711787,0.991535447,0.979745489,0.956128728,-0.09067618770122934,-0.109337280847156,-0.15727610318524762,-0.14624705929448312
3067,cidi,,0.997,0.003,0.0,0.0,0.0,di,1.0,0.994071082,0.991398428,0.993491388,0.969900718,-0.06217352118681584,-0.1324335340212723,-0.16006861520385987,-0.1684020660895024
3068,codi,,0.353,0.006,0.619,0.021,0.001,di,0.997,0.997432702,0.989691611,0.995384638,0.810295005,0.0868064601257591,0.035869185886791534,0.10797554348672848,0.047252583071649305
3069,cidi,,0.972,0.005,0.015,0.0,0.008,di,0.872,0.920514967,0.534632532,0.953101573,0.90682824,-0.044616813065936414,-0.06674552434265286,0.011296173823108092,-0.25404639533506973
3070,codi,,0.0,0.0,0.963,0.009,0.028,di,0.924,0.6599946320000001,0.8385145009999999,0.903123568,-0.194040427,0.5468788528211761,0.5133263596041941,0.5563731059045673,0.5514551758650138
3071,codi,,0.0,0.0,0.973,0.008,0.019,di,0.924,0.6571435929999999,0.8298813540000001,0.900975454,-0.161915812,0.5254390670156197,0.5021121113472411,0.5508436595241551,0.5688605589824076
3072,codi,,0.0,0.0,0.976,0.006,0.018,di,0.951,0.6876726120000001,0.840269632,0.900900878,-0.123188413,0.5112338940786094,0.4849730396222876,0.5120380527088059,0.536562209540552
3073,cidi,,0.987,0.012,0.001,0.0,0.0,di,1.0,0.99708302,0.996650232,0.997264916,0.987982686,-0.09960204844964478,-0.09111689355113206,-0.09282740488657576,-0.07372292643072918
3074,cidi,,0.884,0.097,0.018,0.0,0.001,di,1.0,0.987407389,0.997066698,0.998175322,0.982208075,-0.22234379232980891,-0.06966323947475009,-0.06016034289401653,0.05518062294369768
3075,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.9989483,0.999821507,0.998535929,0.993692651,-0.1721169931697563,-0.04756892167283675,-0.1685954125874137,-0.194362573914956
3076,cidi,,0.997,0.002,0.0,0.0,0.001,di,1.0,0.97219022,0.99744088,0.997788961,0.990165167,-0.1756885184649101,-0.0547397235125537,-0.15577664592528015,-0.2011828523948321
3077,cidi,,0.978,0.007,0.014,0.0,0.001,di,1.0,0.991512357,0.992410672,0.99338513,0.99265312,-0.1400914494105896,-0.1083690481327975,-0.04466862622516552,-0.06513868416197009
3078,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.990899953,0.989044169,0.988692972,0.996225412,-0.14442762479956467,-0.11129118535876847,-0.09648769640732088,-0.08661987532930804
3079,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.906962106,0.99969983,0.99933995,0.981442917,-0.11338541061429855,-0.12138093450344738,-0.12688888178786456,-0.11250360051207135
3080,cidi,,0.999,0.001,0.0,0.0,0.0,di,0.998,0.8577011840000001,0.999211733,0.999613282,0.976693486,-0.11316998142570399,-0.12865205323809437,-0.11675341648341385,-0.10332315081359354
3081,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.992781896,0.99926933,0.999169367,0.982063672,-0.11921420909288293,-0.1148860289172965,-0.12825720986727296,-0.1253364812656804
3082,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.896085239,0.999263424,0.999260859,0.974463945,-0.1037845773145889,-0.13523098405957296,-0.10028800962404548,-0.11540813031849485
3083,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.8772474,0.998442694,0.999458483,0.981660484,-0.12110219543163306,-0.12093504949576618,-0.11088369463600044,-0.11230765349066911
3084,cidi,,0.995,0.0,0.003,0.0,0.002,di,1.0,0.999033958,0.99720795,0.999458667,0.946539477,-0.11353756871612945,-0.10208687545297546,-0.09911927568538544,-0.2644386344701382
3085,cidi,,0.991,0.003,0.006,0.0,0.0,di,0.999,0.962036041,0.96294595,0.951715706,0.968206365,-0.08353726258424615,-0.16244309654290848,-0.01937685695799756,-0.11605486560933037
3086,cidi,,0.932,0.005,0.06,0.0,0.003,di,0.998,0.88279571,0.921716067,0.930091745,0.929103422,0.030265166211886508,-0.14436774847421605,0.03924727659438557,-0.14429452388326508
3087,wcd,,0.0,0.004,0.001,0.025,0.97,other,0.874,-0.7618468629999999,0.5772522920000001,-0.33530332,0.7017426590000001,0.2685525198787011,0.10122884697964757,0.23265645239604638,-0.009979038032670673
3088,cidi,,0.914,0.002,0.084,0.0,0.0,di,1.0,0.995566387,0.997727909,0.999784788,0.965250824,-0.11169279541502287,-0.12035110850980875,0.04798919525440616,-0.09736658044908351
3089,codo,,0.02,0.366,0.064,0.507,0.043,do,0.97,-0.74667851,-0.657980594,-0.6312156170000001,0.719548402,0.11829549448992682,0.08030427811828146,0.12395002362916709,0.046694023940444605
3090,cidi,,0.936,0.004,0.059,0.001,0.0,di,0.994,0.926142589,0.998119154,0.969007368,0.910383908,-0.01154535814259387,-0.13484335397450975,0.02348885541597658,-0.07640574985968446
3091,cidi,,0.76,0.004,0.232,0.003,0.001,di,1.0,0.996320021,0.996801214,0.996902668,0.929883826,0.01424654369005505,-0.12996356219228686,0.0558549977200638,-0.05181648610960717
3092,cidi,,0.955,0.022,0.022,0.0,0.001,di,0.997,0.928347825,0.977433081,0.997373034,0.997567931,-0.09180552911624283,-0.10332351823811291,-0.040553498905765824,-0.015022142800435952
3093,cidi,,0.991,0.002,0.0,0.0,0.007,di,0.999,0.962771314,0.941805543,0.963954252,0.985864949,-0.18205555679831578,-0.004716766575330332,-0.14312721819203492,-0.2005529046642649
3094,cidi,,0.922,0.02,0.028,0.002,0.028,di,1.0,0.955409996,0.995843847,0.981628183,0.91258715,0.04067515958511544,0.049117530996318,-0.12231811982877444,-0.11840094628932737
3095,codi,,0.331,0.054,0.586,0.023,0.006,di,0.99,0.943799093,0.928112915,0.946148446,0.90636421,-0.059326101828339285,0.022107205343066417,0.2112665300902702,0.16211223275104472
3096,wcd,,0.002,0.02,0.016,0.021,0.941,other,0.893,0.116003663,0.340255656,0.210294255,0.7556696620000001,0.1988006073693969,0.10433357765319565,0.18451764687310016,0.030074411303269107
3097,wcd,,0.003,0.017,0.024,0.049,0.907,other,0.894,0.165045904,0.405870092,0.334533447,0.8201817109999999,0.199906312744013,0.04285680755748217,0.19137985163547458,0.10159662687926659
3098,wcd,,0.002,0.01,0.018,0.035,0.935,other,0.927,-0.129027266,0.435786804,0.309808109,0.759316439,0.2032877081647761,0.025615046445205927,0.19927302609856914,0.01584127961094283
3099,cidi,,0.991,0.008,0.001,0.0,0.0,di,1.0,0.979382182,0.993754129,0.999088264,0.968040896,-0.047007434366305986,-0.1611840308879348,-0.15462229280074996,-0.09356795973849885
3100,cidi,,0.79,0.01,0.17,0.016,0.014,di,0.942,0.8524885740000001,0.603978613,0.924914633,0.874354663,0.08537296207387148,-0.06687324756395213,0.09036415457887978,-0.23653808572163026
3101,cidi,,0.794,0.018,0.164,0.012,0.012,di,0.927,0.8400228790000001,0.594032868,0.937847835,0.8600609140000001,0.07550181684085526,-0.09393233123168966,0.0900757056542038,-0.2332272960332773
3102,cidi,,0.809,0.011,0.154,0.013,0.013,di,0.909,0.811901537,0.581295134,0.918028077,0.879786948,0.08301496453919528,-0.08461511300704505,0.088955185042897,-0.24861822166881567
3103,cidi,,0.771,0.017,0.188,0.017,0.007,di,0.945,0.848674048,0.60442701,0.930389244,0.84863843,0.09884985136375263,-0.0795995463812133,0.07788482979465636,-0.2436594401231202
3104,cidi,,0.994,0.005,0.0,0.0,0.001,di,1.0,0.996578783,0.996188624,0.994042928,0.977921976,-0.1538142073533988,-0.0634835638023753,-0.1936227005649376,-0.202427116211596
3105,cidi,,0.992,0.006,0.002,0.0,0.0,di,1.0,0.977416683,0.999396336,0.992925433,0.968549427,-0.08383581775500877,-0.11311889684967961,-0.07793068441319156,-0.1488759972348378
3106,cidi,,0.988,0.007,0.004,0.0,0.001,di,1.0,0.984947399,0.998635747,0.995989095,0.971061023,-0.06725450134821509,-0.10209743255677149,-0.09482970322130185,-0.07286703407983364
3107,cidi,,0.996,0.002,0.001,0.0,0.001,di,1.0,0.998517156,0.999528327,0.99946662,0.973961631,-0.09074348793336716,-0.09321347793138894,-0.13537545469150716,-0.14189582375077298
3108,cidi,,0.997,0.001,0.0,0.0,0.002,di,1.0,0.995120331,0.994532107,0.999104692,0.986526484,-0.1155595955237125,-0.10245493111286748,-0.13961399967284255,-0.15846237657005027
3109,cidi,,0.997,0.001,0.0,0.0,0.002,di,1.0,0.992871726,0.997723539,0.998937293,0.988136196,-0.11505641056057028,-0.10237761034510968,-0.14826563902436313,-0.1585518737104611
3110,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.994524531,0.998346951,0.999428487,0.987469671,-0.11188466112411723,-0.10416225889362263,-0.14538378553050793,-0.1563273793611787
3111,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.9921266,0.996023234,0.999133889,0.989626936,-0.12567413855993914,-0.09889802686474358,-0.14715877017364906,-0.14997219992975697
3112,cidi,,0.997,0.001,0.0,0.0,0.002,di,1.0,0.986124651,0.995766044,0.994388082,0.986034616,-0.12228697547165779,-0.08952854070475971,-0.1643137600574382,-0.15781222870705694
3113,cidi,,0.991,0.007,0.002,0.0,0.0,di,1.0,0.97687152,0.988882169,0.988495781,0.980685722,-0.07669775093937874,-0.1540084842286364,-0.07979164120861434,-0.135807209329518
3114,cidi,,0.955,0.018,0.026,0.0,0.001,di,1.0,0.990700715,0.982471466,0.991050927,0.979440886,-0.06511934277986314,-0.06437966257144002,-0.041347429393166074,-0.05610387374876411
3115,codi,,0.0,0.003,0.933,0.045,0.019,di,0.993,0.747462361,0.763212957,0.8211505509999999,0.562601908,0.22157625239337583,0.09538123037135515,0.3680980785999186,0.4086960788700537
3116,codi,,0.0,0.002,0.926,0.055,0.017,di,0.998,0.7702907720000001,0.744035575,0.819795747,0.56345067,0.22045412910798182,0.09440862363744128,0.36972970668078575,0.4270519148151665
3117,codi,,0.002,0.003,0.929,0.046,0.02,di,0.991,0.769587777,0.715874957,0.81185002,0.575132883,0.21287861296700186,0.08654322000860061,0.3647138700669963,0.4119526531709011
3118,cidi,,0.836,0.008,0.134,0.01,0.012,di,0.884,0.8140864440000001,0.571469078,0.917797174,0.892753747,0.07655095083423179,-0.07596817484871388,0.08965505021356072,-0.23319124401606378
3119,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.966555493,0.99359509,0.98877207,0.989111922,-0.13840869443100895,-0.09965456489632606,-0.16645642735015537,-0.16699823762917476
3120,cidi,,0.997,0.002,0.0,0.0,0.001,di,1.0,0.978893862,0.99869642,0.995822596,0.96982664,-0.07472620358900768,-0.10252411203946346,-0.1492678128586979,-0.1638232348149192
3121,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.903793606,0.980192426,0.969226,0.96549027,-0.09307535749831583,-0.14863863936522478,-0.1444446577809161,-0.15153416216352045
3122,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.978120828,0.997877483,0.99110644,0.971098688,-0.09794977064254914,-0.10464912907496568,-0.12317599963181354,-0.07203458936863909
3123,cidi,,0.994,0.003,0.002,0.0,0.001,di,1.0,0.991100821,0.989104885,0.999322238,0.905711178,-0.07081245909931587,-0.15930760623538118,-0.1509732557161719,-0.21655148619113648
3124,codi,,0.014,0.002,0.898,0.075,0.011,di,0.998,0.863700024,0.844197662,0.8678360970000001,0.5233632,0.1524114704147935,0.1822742694460565,0.23347615683457634,0.3810669936341027
3125,cidi,,0.996,0.003,0.0,0.0,0.001,di,1.0,0.947321527,0.991702395,0.974265896,0.996169452,-0.14236446360568789,-0.07815635782148189,-0.14624854304453802,-0.21462349927541297
3126,cidi,,0.991,0.004,0.004,0.001,0.0,di,1.0,0.987962422,0.998138202,0.995304978,0.966776205,-0.08045251584706174,-0.09550786368161371,-0.05228453648509922,-0.15145809507132413
3127,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.994093392,0.992188438,0.987745006,0.973989196,-0.16311104307912694,-0.07953747343257436,-0.14824170577315102,-0.15776880105991634
3128,cidi,,0.971,0.023,0.005,0.0,0.001,di,1.0,0.992800719,0.998052679,0.993137988,0.982117265,-0.11395142122091878,-0.07001882488773951,-0.08015088292179444,-0.036256638844838054
3129,cidi,,0.995,0.005,0.0,0.0,0.0,di,1.0,0.991322517,0.996850979,0.99436242,0.979406258,-0.15615919809530732,-0.06719590479471421,-0.15121199758420031,-0.13551527026858437
3130,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.997971562,0.996125453,0.993388211,0.923656209,-0.12599039707792925,-0.1213225382489415,-0.14281810080355398,-0.18349213592841362
3131,cidi,,0.973,0.009,0.014,0.001,0.003,di,1.0,0.990345984,0.983157761,0.992877167,0.932943249,-0.06623504123452072,-0.14425969599192856,-0.05449855195242838,-0.06374657946377785
3132,cidi,,0.997,0.001,0.001,0.0,0.001,di,1.0,0.993319491,0.996748511,0.98864035,0.943342621,-0.13598358797637533,-0.1077915907368716,-0.19609939107866,-0.13248480599923762
3133,cidi,,0.983,0.001,0.003,0.0,0.013,di,0.976,0.917538923,0.633017271,0.900843485,0.992023645,-0.13562540017754082,0.009349462700109308,-0.10262794373912526,-0.25457468179768733
3134,cidi,,0.998,0.0,0.0,0.0,0.002,di,1.0,0.956436872,0.992886067,0.98725602,0.943268524,-0.12762058471087104,-0.11330916583301716,-0.17197694624855067,-0.12309607997150619
3135,cidi,,1.0,0.0,0.0,0.0,0.0,di,0.992,0.785364112,0.993856742,0.990714001,0.948400791,-0.1275311026796503,-0.10360560611328655,-0.1691551169241827,-0.10376238038577383
3136,cidi,,0.998,0.0,0.001,0.0,0.001,di,1.0,0.952562216,0.995447361,0.992013559,0.9428657,-0.12221204794706374,-0.10830433415291871,-0.17072387280627746,-0.13703319942492143
3137,cidi,,0.998,0.0,0.001,0.0,0.001,di,1.0,0.952562216,0.995447361,0.992013559,0.9428657,-0.12221204794706374,-0.10830433415291871,-0.17072387280627746,-0.13703319942492143
3138,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.981646403,0.995308461,0.991470082,0.938401145,-0.11235496592293288,-0.11477932317673904,-0.155425601984956,-0.12617806295298492
3139,codi,,0.005,0.0,0.914,0.061,0.02,di,0.985,0.93758291,0.933306454,0.936175267,0.506065098,0.2275189049663827,0.24859423165155367,0.3830898021504492,0.4486515550415825
3140,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.981680313,0.999804769,0.998997072,0.979817711,-0.14437868188653674,-0.1385333235580096,-0.15812078317095377,-0.08517559142859418
3141,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.999805442,0.998955535,0.997742748,0.982896912,-0.12014382378299296,-0.1185535692706122,-0.15207456669921887,-0.14344424581611354
3142,codo,,0.0,0.141,0.04,0.769,0.05,do,0.761,-0.757117672,-0.46905805,-0.718965986,0.566233702,0.2931391372551118,0.12081300232679765,0.2137175158575853,0.2538581663315381
3143,codi,,0.001,0.001,0.903,0.09,0.005,di,0.776,0.329328984,0.897070907,0.8868503659999999,0.582019314,0.23936907140616256,0.18215236321728134,0.25417670467711057,0.47309628013132116
3144,cidi,,0.917,0.027,0.047,0.004,0.005,di,1.0,0.992105072,0.997403546,0.998130972,0.854373863,-0.09125701072479497,-0.11229718185444766,-0.13322379071205084,-0.1741508554348363
3145,cidi,,0.952,0.023,0.01,0.001,0.014,di,0.996,0.844403085,0.979596301,0.971681946,0.918066692,-0.06666586215550599,0.16104574765045726,-0.19063031649398204,-0.10258262507938282
3146,cidi,,0.913,0.039,0.044,0.003,0.001,di,0.999,0.956851094,0.998977141,0.998234151,0.8830109620000001,-0.1153118296216776,-0.1685117174835527,-0.07501520623882099,-0.04780881845917067
3147,wcd,,0.02,0.006,0.021,0.026,0.927,other,0.844,0.13229859800000002,-0.550751056,-0.021451168,0.77677472,0.14429761741918198,0.169240379079915,0.0062361526895061345,-0.14644801505391367
3148,cidi,,0.997,0.003,0.0,0.0,0.0,di,0.999,0.945288836,0.996066235,0.995771222,0.969994461,-0.08877587247661205,-0.11209855273062332,-0.14669931455912566,-0.10561947412764194
3149,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.970576167,0.994962832,0.999294124,0.970993632,-0.09875278596703592,-0.11844188924233501,-0.16207855548825176,-0.10083968697819812
3150,cidi,,0.996,0.004,0.0,0.0,0.0,di,1.0,0.95563904,0.996223826,0.998856982,0.973520152,-0.08603621831190104,-0.11427895303293857,-0.151272091176951,-0.11645996969079264
3151,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.927476165,0.997513638,0.993252966,0.963860501,-0.09321080878950036,-0.09341173485095451,-0.16568896592068452,-0.13537986869978594
3152,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.953583261,0.996305513,0.995476188,0.957789499,-0.08598839329019531,-0.1017868118302216,-0.16402454645700487,-0.1340219996125201
3153,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.972905935,0.99877583,0.998096143,0.948296872,-0.05552926083836717,-0.1178107880108615,-0.1393312817733334,-0.14695665175428704
3154,cidi,,0.982,0.01,0.004,0.0,0.004,di,1.0,0.972456506,0.999043248,0.999047284,0.910430311,0.001064995056005265,-0.15926124846753356,-0.11982003179770989,-0.2016655096141529
3155,cidi,,0.983,0.016,0.0,0.0,0.001,di,0.999,0.973491372,0.999909043,0.990640433,0.978738602,-0.168985037506632,-0.03744988163894694,-0.15014132389592716,-0.10585174846677839
3156,cidi,,0.985,0.015,0.0,0.0,0.0,di,1.0,0.993650127,0.998621639,0.996815706,0.982170705,-0.1695943024702956,-0.05422873811320437,-0.1523008383133809,-0.086400260543218
3157,codi,,0.0,0.0,0.988,0.007,0.005,di,0.92,0.625806936,0.731840211,0.8285225270000001,0.005894718,0.5184891120584101,0.3483762628665452,0.6065242485264019,0.4246824961539565
3158,cidi,,0.99,0.005,0.0,0.0,0.005,di,1.0,0.975999679,0.99214141,0.996233227,0.920775925,-0.056406985752808815,-0.17989298740422754,-0.039025106422956465,-0.2815551601609814
3159,cidi,,0.999,0.0,0.001,0.0,0.0,di,1.0,0.963508097,0.991944992,0.997258573,0.960347804,-0.05361305855648005,-0.13501940113719688,-0.134110223582171,-0.10408536284132248
3160,codi,,0.005,0.0,0.893,0.077,0.025,di,0.969,0.975097841,0.9572212,0.988323901,0.459460408,0.2376832367875777,0.24964422630858757,0.35741419821576836,0.48616914063746863
3161,cidi,,0.97,0.001,0.027,0.0,0.002,di,1.0,0.999881258,0.997290194,0.997169815,0.942281605,-0.10036716355467863,-0.11984998156720239,0.028289466727674732,-0.22965274847662967
3162,cidi,,0.978,0.003,0.016,0.0,0.003,di,1.0,0.99890176,0.997613273,0.993121841,0.927185672,-0.0796084170296882,-0.14239785751710166,0.02655008660288192,-0.2355347377946056
3163,cidi,,0.926,0.0,0.069,0.001,0.004,di,0.999,0.973874573,0.996797781,0.996631944,0.929241681,-0.039930812017632045,-0.16201621749397388,0.07994447815555508,-0.2005172928970245
3164,cidi,,0.991,0.003,0.0,0.0,0.006,di,1.0,0.991274246,0.996567641,0.989687732,0.958968193,-0.18166193039166878,-0.048571720895935956,-0.11607317762628494,-0.27139673647081575
3165,cidi,,0.976,0.013,0.0,0.0,0.011,di,0.999,0.988203269,0.992770644,0.990537001,0.976964405,-0.22585684471150794,0.00822365682543508,-0.14676788383632755,-0.3205548985428021
3166,cidi,,0.964,0.012,0.006,0.0,0.018,di,0.999,0.979532926,0.990947602,0.991258282,0.982235527,-0.22698150678847825,0.014596851123345772,-0.05671847254943604,-0.32888804238088276
